address,name,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,listed_in(type),listed_in(city),rate_cat,avg_cost_log
6450,612,0,0,3.2,8.0,54,78,266,2463,4,20,1,2.995732273553991
10198,3353,0,0,3.3,5.0,13,78,266,1865,4,20,1,3.5263605246161616
1186,277,0,0,3.7,73.0,13,78,266,2213,4,20,2,4.02535169073515
6962,8506,0,0,3.7,73.0,86,78,266,2463,4,20,2,3.7612001156935624
7995,6446,0,0,3.7,73.0,13,78,266,2555,4,20,2,3.6109179126442243
5673,3301,0,0,3.5,7.0,13,78,266,2463,4,20,1,3.5263605246161616
4404,5255,0,0,3.7,73.0,13,78,266,1865,4,20,2,3.5263605246161616
6455,552,0,0,3.7,73.0,86,78,266,922,4,20,2,3.6109179126442243
10471,5850,0,0,3.3,29.0,90,78,266,2463,4,20,1,3.5263605246161616
11186,5873,0,0,3.7,24.0,54,78,266,2463,4,20,2,3.5263605246161616
7263,4026,0,0,3.7,73.0,86,78,266,2503,4,20,2,3.5263605246161616
2713,1871,0,0,3.3,6.0,54,78,266,2463,4,20,1,2.995732273553991
3197,3405,0,0,3.7,73.0,13,78,266,2463,4,20,2,2.995732273553991
8956,7169,0,0,3.7,73.0,54,78,266,2463,4,20,2,2.995732273553991
4418,7020,0,0,3.8,88.0,54,27,266,2258,4,20,2,4.174387269895637
47,5824,1,0,3.9,146.0,15,78,3173,2334,4,20,2,4.110873864173311
7180,7433,0,0,3.7,73.0,54,27,266,2563,4,20,2,3.9318256327243257
2706,8571,1,0,2.5,22.0,83,27,266,816,4,20,1,0.0
6251,6550,0,0,3.3,5.0,90,78,266,2463,4,20,1,3.5263605246161616
6421,7359,0,0,3.8,54.0,54,78,3753,2239,4,20,2,3.8066624897703196
2240,7095,0,0,3.6,24.0,86,78,266,2561,4,20,2,3.7612001156935624
4400,4495,0,0,3.1,10.0,15,27,266,2059,4,20,1,4.204692619390966
6701,6964,0,1,4.4,211.0,70,10,1594,195,5,20,2,1.3862943611198906
1024,2331,0,1,4.3,451.5,8,10,154,1129,5,20,2,1.791759469228055
32,614,0,0,3.5,56.0,51,28,1572,227,5,20,1,2.639057329615259
2845,2524,0,1,4.4,451.5,51,28,2272,1456,5,20,2,1.3862943611198906
5874,7381,0,1,4.1,451.5,51,28,3780,1248,5,20,2,3.258096538021482
2791,7733,1,1,4.3,451.5,51,77,5235,1034,5,20,2,2.5649493574615367
9239,8255,0,1,4.4,130.0,51,28,1561,1941,5,20,2,0.0
5053,8088,0,1,4.2,337.0,51,28,464,2148,5,20,2,0.0
5053,8059,1,1,4.3,451.5,51,28,4177,895,5,20,2,1.791759469228055
4560,1151,0,0,4.1,451.5,51,73,188,1185,5,20,2,1.3862943611198906
11276,4730,0,1,4.4,184.0,51,28,4757,1574,5,20,2,2.639057329615259
3388,2404,0,0,4.2,121.0,51,28,4363,1819,5,20,2,3.7612001156935624
11276,6985,0,0,3.1,122.0,51,28,430,2049,5,20,1,1.3862943611198906
5053,4664,0,0,3.7,73.0,51,8,266,32,5,20,2,0.0
7398,548,0,1,4.5,451.5,8,77,2503,15,5,20,2,3.2188758248682006
1879,8032,0,0,4.5,451.5,8,28,1480,2463,5,20,2,2.302585092994046
5045,3091,0,1,4.5,451.5,81,28,537,5,5,20,2,3.4011973816621555
5713,4504,1,1,4.5,451.5,81,28,4785,218,5,20,2,2.5649493574615367
1449,5505,1,1,4.4,451.5,12,28,2101,339,5,20,2,1.3862943611198906
9833,7722,0,0,4.2,451.5,81,76,4588,1066,5,20,2,1.791759469228055
10266,6885,0,1,4.2,451.5,52,76,4366,1062,5,20,2,2.302585092994046
170,19,0,1,4.3,451.5,28,28,1597,221,5,20,2,3.4011973816621555
4834,6216,1,1,4.4,451.5,81,10,4339,1765,5,20,2,2.70805020110221
8788,4591,1,1,4.5,451.5,12,28,2385,816,5,20,2,2.5649493574615367
3837,789,0,1,4.2,220.0,52,76,3878,1091,5,20,2,0.0
6339,7724,0,1,4.2,254.0,8,73,187,42,5,20,2,2.302585092994046
323,2383,0,0,4.3,451.5,12,10,3791,1398,5,20,2,1.0986122886681096
3839,1502,0,1,4.3,298.0,81,10,1566,1732,5,20,2,1.3862943611198906
7787,8010,1,1,4.2,451.5,81,28,1530,1253,5,20,2,2.0794415416798357
3715,6320,0,0,4.2,451.5,12,73,1462,1099,5,20,2,1.0986122886681096
3038,23,1,1,4.0,451.5,12,28,618,28,5,20,2,0.0
2477,361,0,1,4.1,101.0,70,73,1581,1059,5,20,2,0.0
1586,4345,1,1,4.2,404.0,8,10,3361,1408,5,20,2,2.3978952727983707
1276,5827,0,0,4.2,451.5,78,33,482,33,5,20,2,1.3862943611198906
7662,1867,0,1,3.9,451.5,12,28,230,2489,5,20,2,1.3862943611198906
3810,6902,0,1,4.2,451.5,52,33,3915,2186,5,20,2,2.302585092994046
11308,6207,0,1,4.1,275.0,70,50,4823,1823,5,20,2,3.8501476017100584
4405,5762,0,1,4.1,451.5,8,76,3020,1391,5,20,2,1.0986122886681096
11463,5035,0,0,3.9,23.0,71,8,266,1391,5,20,2,3.2188758248682006
5595,3007,0,0,3.9,451.5,8,73,210,1898,5,20,2,1.0986122886681096
4081,1732,0,0,4.0,449.0,70,8,2841,1953,5,20,2,0.0
11306,5970,1,0,4.0,167.0,71,28,3424,1823,5,20,2,2.5649493574615367
4010,4376,1,0,4.1,451.5,8,8,1585,1058,5,20,2,3.2188758248682006
10608,2852,1,1,4.4,232.0,52,10,3412,190,5,20,2,3.2188758248682006
9641,2766,0,0,4.2,38.0,71,8,1495,1414,5,20,2,3.2188758248682006
11308,7956,0,1,4.3,430.0,70,50,1950,816,5,20,2,3.713572066704308
10566,8204,1,1,4.0,190.0,79,28,1814,2133,5,20,2,1.791759469228055
9551,2701,0,1,4.1,338.0,52,28,4606,1653,5,20,2,2.639057329615259
4326,6659,1,0,3.9,86.0,66,10,4677,1134,5,20,2,2.302585092994046
10487,1800,0,1,3.9,451.5,12,73,181,1400,5,20,2,2.302585092994046
2059,6602,0,0,3.9,190.0,81,8,5251,1391,5,20,2,4.110873864173311
6705,8543,0,0,2.7,406.0,52,73,4860,1898,5,20,1,0.0
6337,8187,0,0,3.9,234.0,50,10,1578,1555,5,20,2,0.0
10581,2332,0,0,3.7,297.0,70,73,229,2041,5,20,2,0.0
11301,532,0,1,4.0,195.0,52,61,1518,2141,5,20,2,3.6375861597263857
7870,7332,0,1,3.8,73.0,78,8,172,1134,5,20,2,1.3862943611198906
1024,2193,1,1,3.9,96.0,8,28,113,1812,5,20,2,1.791759469228055
3837,4835,0,0,4.1,259.0,52,28,2880,1058,5,20,2,3.7612001156935624
516,8605,0,1,4.2,260.0,52,28,1604,2697,5,20,2,2.302585092994046
9287,7917,0,0,3.5,29.0,71,8,266,1412,5,20,1,3.295836866004329
9849,7766,0,0,3.7,73.0,52,77,266,1398,5,20,2,0.0
8481,2580,0,0,2.9,24.0,8,10,266,311,5,20,1,2.70805020110221
8598,6119,0,0,3.7,73.0,12,9,266,1051,5,20,2,0.0
7715,5624,0,0,3.5,14.0,70,8,266,1963,5,20,1,4.204692619390966
3154,4509,0,0,3.6,11.0,79,8,266,2555,5,20,2,4.1588830833596715
6747,8725,0,0,3.7,73.0,28,28,266,1415,5,20,2,2.302585092994046
7083,5135,0,1,3.6,278.0,81,28,3028,77,5,20,2,4.204692619390966
10551,8147,0,1,3.7,44.0,66,8,266,1415,5,20,2,3.4965075614664802
9209,7330,0,0,3.4,5.0,66,28,266,1391,5,20,1,2.302585092994046
8369,7792,0,0,3.3,4.0,70,8,266,907,5,20,1,0.0
1374,414,0,0,3.7,15.0,70,28,266,1937,5,20,2,3.2188758248682006
2209,3054,1,1,4.7,451.5,15,75,4587,2302,5,20,2,1.791759469228055
10741,7287,0,1,4.4,451.5,86,50,340,1823,5,20,2,3.6375861597263857
10741,3510,0,1,4.4,375.0,86,61,1487,1391,5,20,2,3.6375861597263857
10741,6672,0,1,4.1,345.0,86,50,4430,822,5,20,2,3.2188758248682006
2512,1514,1,1,4.2,451.5,83,28,4668,1433,5,20,2,0.0
10741,8780,0,1,4.3,429.0,86,50,4638,2111,5,20,2,3.6888794541139363
7465,7897,1,1,4.1,451.5,83,28,4758,40,5,20,2,1.3862943611198906
6907,8578,0,0,4.1,451.5,86,73,1265,1422,5,20,2,1.791759469228055
11225,7307,0,0,3.3,4.0,54,8,266,878,5,20,1,0.0
11179,856,0,1,3.7,64.0,4,8,4331,1391,5,20,2,3.295836866004329
4620,1113,0,0,3.2,6.0,54,8,266,907,5,20,1,4.174387269895637
336,7521,0,0,3.3,4.0,54,8,266,907,5,20,1,4.23410650459726
8879,5451,0,0,3.6,14.0,15,8,266,2234,5,20,2,2.302585092994046
10550,6243,0,0,3.7,73.0,83,8,266,1399,5,20,2,3.2188758248682006
11174,3558,0,0,3.2,4.0,54,28,266,1898,5,20,1,0.0
11286,7895,0,1,4.3,451.5,55,27,2690,2207,0,22,2,1.0986122886681096
1629,804,0,1,4.3,451.5,72,27,5142,1823,0,22,2,1.3862943611198906
10754,2528,0,1,4.3,451.5,55,49,4774,2041,0,22,2,3.2188758248682006
3458,4591,1,1,4.5,451.5,55,27,2544,816,0,22,2,2.5649493574615367
2549,8241,1,1,4.3,451.5,55,27,3962,1572,0,22,2,2.302585092994046
5766,16,0,1,4.0,451.5,55,27,2462,1898,0,22,2,4.248495242049359
9620,8487,0,1,4.0,451.5,55,27,821,2207,0,22,2,0.0
4467,6585,0,0,4.4,451.5,72,27,2183,2207,0,22,2,1.3862943611198906
9273,8046,0,1,4.2,371.0,75,49,3859,2042,0,22,2,3.367295829986474
4707,4856,1,0,3.8,451.5,72,27,4440,907,0,22,2,4.204692619390966
9526,4276,0,1,4.1,309.0,75,49,3739,2064,0,22,2,3.8712010109078907
8989,7940,0,1,4.2,358.0,77,27,900,1937,0,22,2,2.302585092994046
4465,4425,0,1,4.3,354.0,72,27,3907,1567,0,22,2,2.0794415416798357
11290,30,0,1,4.0,344.0,77,49,4387,1154,0,22,2,3.6375861597263857
7843,7886,1,0,3.6,70.0,77,27,266,2162,0,22,2,4.204692619390966
9526,4275,0,0,3.7,18.0,75,49,266,1064,0,22,2,3.2188758248682006
2007,4479,0,1,4.5,409.0,66,27,1272,2041,0,22,2,1.3862943611198906
7019,5549,1,1,4.3,355.0,5,29,3404,2324,0,22,2,4.110873864173311
9269,7907,0,1,4.3,451.5,67,27,10,2319,0,22,2,4.204692619390966
3468,6526,0,0,3.7,81.0,67,27,1868,2225,0,22,2,4.110873864173311
8243,1858,1,1,3.7,56.0,67,27,4597,2452,0,22,2,4.23410650459726
9228,1665,1,0,3.4,19.0,92,27,266,1898,0,22,1,4.1588830833596715
9078,7311,1,0,4.0,69.0,55,19,3626,579,1,22,2,4.02535169073515
10862,1839,1,0,4.1,272.0,55,19,2150,670,1,22,2,4.110873864173311
11479,8154,0,0,3.8,31.0,55,19,266,579,1,22,2,4.110873864173311
1365,5005,1,0,4.2,451.5,55,19,3774,779,1,22,2,4.02535169073515
10376,7299,0,0,4.0,399.0,55,19,1647,698,1,22,2,4.1588830833596715
10376,6920,1,0,4.2,287.0,55,23,1356,1210,1,22,2,4.1588830833596715
3759,7647,0,0,3.9,18.0,55,19,266,579,1,22,2,3.5263605246161616
3669,8121,0,0,3.2,4.0,55,19,266,579,1,22,1,3.9318256327243257
2181,6807,0,0,3.7,21.0,55,26,266,795,1,22,2,2.995732273553991
1363,7487,1,0,3.9,250.0,55,19,1732,735,1,22,2,3.9318256327243257
9079,3925,0,0,3.7,117.0,55,19,2033,579,1,22,2,3.8066624897703196
3108,1320,1,0,3.1,21.0,55,19,266,708,1,22,1,4.23410650459726
5919,3154,1,0,3.9,72.0,55,19,946,694,1,22,2,4.02535169073515
9656,7629,1,0,3.2,9.0,55,15,266,803,1,22,1,4.02535169073515
10759,566,0,0,3.5,7.0,55,19,266,579,1,22,1,0.0
2179,3898,0,0,3.7,73.0,55,19,266,579,1,22,2,3.7612001156935624
5620,2342,0,0,3.2,6.0,55,19,266,600,1,22,1,3.7612001156935624
5137,619,1,0,4.3,451.5,72,20,1803,600,1,22,2,3.9318256327243257
4788,8173,0,0,4.3,90.0,72,19,1665,664,1,22,2,4.204692619390966
4706,3811,0,1,4.3,451.5,72,19,4378,616,1,22,2,0.0
3560,5169,0,0,3.9,32.0,72,19,266,1101,1,22,2,3.9318256327243257
7135,4629,1,0,3.9,111.0,77,40,2368,1206,1,22,2,3.9318256327243257
4637,811,0,0,3.4,31.0,72,19,266,579,1,22,1,3.7612001156935624
704,3082,0,0,3.8,24.0,77,23,266,698,1,22,2,3.9318256327243257
9214,1114,0,0,3.7,73.0,77,19,266,579,1,22,2,4.110873864173311
10906,4260,0,0,4.1,184.0,77,27,3558,1056,1,22,2,4.204692619390966
7019,5549,1,1,4.3,355.0,5,29,3404,2324,1,22,2,4.110873864173311
2571,6906,1,0,4.2,451.5,60,19,495,739,1,22,2,4.127134385045092
6285,8267,0,0,3.4,7.0,67,19,266,579,1,22,1,3.9318256327243257
6852,8782,1,0,4.5,230.0,67,39,4370,1460,2,22,2,4.02535169073515
11012,4393,1,0,4.0,334.0,60,78,673,1324,2,22,2,4.02535169073515
2571,6906,1,0,4.2,451.5,60,19,495,739,2,22,2,4.127134385045092
6201,1551,1,0,3.9,112.0,55,78,1819,2647,2,22,2,3.5263605246161616
3392,4621,1,0,4.4,104.0,55,78,256,2463,2,22,2,2.833213344056216
6904,2108,1,0,4.0,409.0,60,78,2391,1479,2,22,2,3.8066624897703196
4859,8541,1,0,3.9,285.0,55,53,1214,2709,2,22,2,3.9318256327243257
7178,2729,1,0,3.3,451.5,88,39,4493,1448,2,22,1,3.9512437185814275
4369,5220,1,0,4.1,253.0,92,87,97,2033,2,22,2,3.9318256327243257
10868,1252,1,0,4.0,451.5,60,78,529,557,2,22,2,4.110873864173311
6143,2810,1,0,3.7,286.0,55,78,266,2520,2,22,2,2.995732273553991
3739,1915,1,0,4.4,403.0,77,40,2346,1498,2,22,2,3.9318256327243257
7005,2446,1,0,4.0,451.5,67,27,414,2181,2,22,2,4.174387269895637
6871,5294,1,0,3.5,224.0,60,78,2512,1619,2,22,1,3.7612001156935624
4134,5876,1,0,3.9,51.0,67,78,266,2225,2,22,2,3.7612001156935624
1659,1549,1,0,4.1,451.5,60,78,899,2662,2,22,2,3.6109179126442243
11079,7888,1,0,3.8,30.0,74,92,3326,1554,2,22,2,4.02535169073515
1773,5840,1,0,3.9,115.0,67,40,1312,1222,2,22,2,3.9318256327243257
9032,622,1,0,4.2,451.5,60,27,2529,198,2,22,2,4.110873864173311
6886,1679,1,0,3.4,26.0,67,78,266,1279,2,22,1,2.995732273553991
4180,2758,1,0,4.0,154.0,67,40,1309,1491,2,22,2,4.02535169073515
10804,5010,1,0,3.7,418.0,60,78,3772,2647,2,22,2,3.9318256327243257
2999,5549,1,1,4.4,451.5,60,29,3336,2324,2,22,2,4.110873864173311
7565,4049,1,0,3.9,129.0,60,16,4999,1205,2,22,2,3.9318256327243257
2726,2990,1,0,3.7,451.5,77,78,893,1386,2,22,2,3.6109179126442243
8484,1883,1,0,4.1,142.0,55,40,1327,1498,2,22,2,3.9318256327243257
6037,189,1,0,3.8,209.0,67,78,2973,873,2,22,2,3.9512437185814275
8257,8325,1,0,3.8,40.0,67,78,266,2507,2,22,2,3.7612001156935624
11203,6592,1,0,4.2,343.0,67,78,266,2225,2,22,2,3.8066624897703196
7666,917,1,0,4.1,133.0,55,78,266,2532,2,22,2,3.6109179126442243
5000,3806,1,0,3.8,179.0,60,78,5247,121,2,22,2,3.7612001156935624
10844,1955,1,0,3.4,9.0,67,78,266,1516,2,22,1,3.7612001156935624
144,425,1,0,3.5,250.0,55,78,3497,1953,2,22,1,3.7612001156935624
6371,2565,1,0,4.0,89.0,92,78,114,1664,2,22,2,3.7612001156935624
5057,8743,1,0,3.4,89.0,92,78,378,1898,2,22,1,3.7612001156935624
6008,291,1,0,4.1,451.5,55,27,387,1793,2,22,2,4.1588830833596715
4857,5817,1,0,2.8,340.0,55,27,3744,2330,2,22,1,4.174387269895637
3580,4335,1,0,3.9,81.0,67,14,266,367,2,22,2,3.5263605246161616
6745,6892,1,0,3.6,99.0,5,19,683,747,2,22,2,4.02535169073515
4998,2587,1,0,3.3,239.0,60,78,2710,1922,2,22,1,3.9318256327243257
9959,2490,1,0,3.9,250.0,74,39,4317,1881,2,22,2,4.02535169073515
5589,3598,1,0,3.7,21.0,55,92,266,539,2,22,2,3.7612001156935624
9015,3840,1,0,3.6,209.0,15,78,550,556,2,22,2,3.9318256327243257
3500,2238,1,0,4.0,71.0,55,78,2766,2555,2,22,2,3.7612001156935624
922,7502,1,0,3.4,84.0,86,92,5121,1823,2,22,1,3.5263605246161616
5058,7604,1,0,2.9,6.0,92,78,266,2214,2,22,1,3.6109179126442243
5577,8573,1,0,4.0,27.0,55,0,266,271,2,22,2,4.02535169073515
7768,3858,1,0,3.8,251.0,55,78,4320,1277,2,22,2,3.8066624897703196
6891,2384,1,0,3.5,14.0,60,80,266,1298,2,22,1,3.7612001156935624
3920,7691,1,0,3.8,451.5,60,27,75,1629,2,22,2,4.110873864173311
2312,1522,1,0,3.9,343.0,60,27,1132,1898,2,22,2,4.02535169073515
7078,790,1,0,3.5,57.0,86,78,266,914,2,22,1,2.995732273553991
1209,6980,1,0,4.0,284.0,67,78,5084,2463,2,22,2,2.995732273553991
2493,6928,1,0,3.7,25.0,92,78,266,1266,2,22,2,3.6109179126442243
4827,3040,1,0,4.0,451.5,55,78,5,2561,2,22,2,3.6109179126442243
3686,5592,1,0,3.9,182.0,67,92,3398,2314,2,22,2,4.204692619390966
4373,8513,1,0,4.0,163.0,65,78,5062,2463,2,22,2,3.9318256327243257
5308,679,1,0,4.1,451.5,67,92,1859,2170,2,22,2,4.02535169073515
9987,1707,1,0,3.7,294.0,67,78,266,461,2,22,2,3.9318256327243257
3027,8502,1,0,4.1,451.5,60,27,3942,1562,2,22,2,4.1588830833596715
7932,6809,1,0,4.0,340.0,55,78,11,950,2,22,2,3.8066624897703196
7359,1289,1,0,4.7,451.5,55,78,257,2463,2,22,2,2.995732273553991
6646,2577,1,0,3.5,20.0,67,78,266,1279,2,22,1,3.7612001156935624
9656,7629,1,0,3.2,9.0,55,15,266,803,2,22,1,4.02535169073515
5125,2707,1,0,3.7,136.0,55,78,266,1922,2,22,2,3.9318256327243257
10763,6192,1,0,4.0,451.5,66,46,4880,1204,2,22,2,3.9512437185814275
2450,2981,1,0,4.1,451.5,60,19,521,580,2,22,2,4.1588830833596715
6790,7852,1,0,4.0,380.0,60,27,2337,1010,2,22,2,4.174387269895637
595,4811,0,0,3.9,133.0,60,3,5181,271,2,22,2,4.02535169073515
4428,3037,1,0,3.4,77.0,5,78,266,403,2,22,1,3.9318256327243257
4074,6419,1,0,4.0,152.0,77,27,2871,1823,2,22,2,4.110873864173311
2322,1685,1,0,3.8,99.0,67,78,691,1256,2,22,2,3.7612001156935624
7338,1947,1,0,4.1,249.0,60,40,1374,1220,2,22,2,4.02535169073515
1089,7175,1,0,3.8,94.0,67,78,266,2463,2,22,2,3.7612001156935624
8258,1573,1,0,4.0,108.0,60,17,4886,1266,2,22,2,3.6109179126442243
584,1177,1,0,4.1,181.0,74,78,5068,2463,2,22,2,2.772588722239781
2717,1485,1,0,3.9,171.0,92,27,2144,1668,2,22,2,3.9512437185814275
934,4363,1,1,4.4,451.5,5,27,4635,2148,2,22,2,4.204692619390966
795,8029,1,0,3.5,24.0,74,0,266,260,2,22,1,3.7612001156935624
645,2913,1,0,3.7,29.0,55,78,266,2463,2,22,2,3.7612001156935624
9964,2551,1,0,4.1,52.0,74,39,2571,1742,2,22,2,4.110873864173311
3689,859,1,0,4.0,221.0,67,39,2310,403,2,22,2,4.127134385045092
2996,7728,1,0,3.7,31.0,60,40,266,1200,2,22,2,3.8066624897703196
244,6262,1,0,4.0,124.0,60,78,2873,330,2,22,2,3.7612001156935624
4599,5251,1,0,3.7,229.0,92,78,266,1953,2,22,2,3.9318256327243257
8298,6791,1,0,3.3,7.0,67,78,266,2575,2,22,1,3.9318256327243257
5417,3260,1,0,3.7,62.0,92,27,1153,2022,2,22,2,4.04305126783455
9593,4351,1,0,4.0,49.0,60,78,266,1993,2,22,2,3.9318256327243257
7092,3290,1,0,3.8,328.0,67,27,405,2579,2,22,2,3.9512437185814275
3870,1709,1,1,4.8,451.5,55,28,5104,53,2,22,2,2.0794415416798357
6639,7991,1,0,3.0,8.0,5,17,266,356,2,22,1,3.9318256327243257
10375,4205,1,0,4.1,196.0,55,40,1914,1200,2,22,2,3.7612001156935624
7011,3958,1,0,3.8,113.0,67,78,266,1760,2,22,2,3.9318256327243257
474,6200,1,0,3.9,244.0,74,78,1894,1823,2,22,2,3.6109179126442243
4845,8145,1,0,3.6,17.0,55,40,266,1194,2,22,2,3.9318256327243257
7672,1683,1,0,4.1,243.0,5,27,281,505,2,22,2,4.110873864173311
9268,5213,1,0,2.7,61.0,55,27,266,2017,2,22,1,4.204692619390966
1659,2429,1,0,4.0,233.0,60,78,1967,1312,2,22,2,4.02535169073515
11042,4544,1,0,3.2,71.0,67,78,266,1266,2,22,1,3.9318256327243257
11115,5149,1,0,4.1,308.0,55,27,675,2350,2,22,2,1.3862943611198906
1533,2612,1,0,2.9,88.0,67,78,266,1382,2,22,1,3.5263605246161616
9959,7463,1,0,3.9,20.0,74,39,266,271,2,22,2,4.02535169073515
3456,5927,1,1,4.9,451.5,55,27,1202,2148,2,22,2,3.2188758248682006
5934,5118,1,0,3.6,41.0,5,78,266,944,2,22,2,3.7612001156935624
7264,7322,1,1,4.6,451.5,67,28,5158,1134,2,22,2,1.0986122886681096
9151,6426,1,0,3.2,37.0,92,78,266,1922,2,22,1,3.8066624897703196
3965,7857,1,0,4.0,65.0,55,78,266,2520,2,22,2,2.995732273553991
5589,1989,1,0,3.7,4.0,55,92,266,260,2,22,2,3.5263605246161616
3948,3054,1,1,4.4,451.5,60,75,2895,2047,2,22,2,1.3862943611198906
3461,945,1,0,4.0,106.0,92,78,5049,1256,2,22,2,2.995732273553991
2881,3305,1,0,3.6,10.0,67,78,266,2474,2,22,2,3.9318256327243257
4964,1320,1,0,3.2,58.0,60,19,454,708,2,22,1,4.23410650459726
251,3902,1,0,4.2,418.0,60,27,2959,822,2,22,2,4.1588830833596715
8424,2966,1,0,3.1,8.0,55,78,266,483,2,22,1,4.02535169073515
6225,6760,1,0,3.5,40.0,5,78,266,944,2,22,1,4.02535169073515
3678,7903,0,0,3.7,73.0,5,27,266,2016,2,22,2,4.110873864173311
2139,503,1,0,3.5,73.0,67,78,266,2492,2,22,1,3.9318256327243257
4021,1439,1,0,3.6,24.0,92,0,266,260,2,22,2,3.7612001156935624
11326,3280,1,0,3.4,62.0,55,53,1908,2463,2,22,1,4.02535169073515
10931,1138,1,0,4.2,84.0,77,78,5050,2628,2,22,2,2.995732273553991
466,4176,1,0,3.4,8.0,5,46,266,1512,2,22,1,3.5263605246161616
9155,3274,1,0,3.1,112.0,92,78,266,2474,2,22,1,3.9318256327243257
8823,5073,1,0,2.7,25.0,55,53,266,2231,2,22,1,4.1588830833596715
5957,2351,1,0,4.1,184.0,60,17,4513,356,2,22,2,4.02535169073515
2416,6601,1,0,3.3,7.0,67,46,266,1231,2,22,1,3.5263605246161616
7363,510,1,0,3.9,451.5,55,78,3661,873,2,22,2,3.5263605246161616
153,822,1,0,3.8,75.0,5,78,266,2463,2,22,2,3.5263605246161616
6386,8245,1,0,3.5,140.0,60,78,954,1823,2,22,1,3.7612001156935624
4739,2811,1,0,3.6,101.0,55,78,266,2561,2,22,2,3.5263605246161616
7117,1794,1,0,3.8,284.0,5,27,3233,935,2,22,2,4.204692619390966
7687,588,1,0,4.0,73.0,55,88,2496,1760,2,22,2,3.6109179126442243
243,6568,1,0,3.1,44.0,60,78,266,1823,2,22,1,2.995732273553991
3814,5884,1,0,3.2,70.0,60,40,266,1491,2,22,1,3.6109179126442243
9553,2065,1,0,3.2,11.0,92,78,266,2463,2,22,1,3.6109179126442243
566,2853,1,0,3.6,159.0,74,78,795,1898,2,22,2,3.8066624897703196
4878,4144,1,0,3.7,73.0,5,78,266,1256,2,22,2,2.995732273553991
7519,7619,1,0,3.6,60.0,67,78,266,1387,2,22,2,3.5263605246161616
2711,4035,0,0,3.5,11.0,92,78,266,470,2,22,1,2.995732273553991
5621,18,1,0,3.7,33.0,67,78,266,2628,2,22,2,3.5263605246161616
2994,6546,1,0,3.7,69.0,60,27,329,2077,2,22,2,4.127134385045092
4857,7714,1,0,4.5,451.5,55,27,4795,2722,2,22,2,0.0
53,3386,1,0,3.2,17.0,60,27,266,1868,2,22,1,4.110873864173311
5576,6900,1,0,3.7,73.0,55,39,266,343,2,22,2,3.7612001156935624
4628,5726,1,1,4.5,451.5,15,27,3683,1569,2,22,2,1.791759469228055
569,7695,1,0,3.8,67.0,92,40,244,1498,2,22,2,3.9512437185814275
4293,3520,1,0,3.6,39.0,67,40,266,1194,2,22,2,3.7612001156935624
5708,1260,1,1,4.0,451.5,60,19,522,768,2,22,2,4.204692619390966
8564,303,1,0,3.7,43.0,66,27,4952,974,2,22,2,4.23410650459726
11090,7331,1,0,3.7,42.0,55,53,266,2295,2,22,2,4.204692619390966
10891,1650,1,0,3.7,73.0,60,78,266,872,2,22,2,3.5263605246161616
2234,4879,1,0,3.7,73.0,67,78,266,1359,2,22,2,3.6109179126442243
6466,1678,1,0,4.0,266.0,60,78,2065,2463,2,22,2,3.5263605246161616
2157,7719,1,0,3.3,8.0,60,19,266,610,2,22,1,4.110873864173311
9267,1406,1,0,3.3,5.0,20,78,266,1382,2,22,1,3.5263605246161616
8233,1519,1,0,3.6,23.0,92,78,266,92,2,22,2,3.9318256327243257
1576,3975,1,0,4.0,172.0,55,78,3189,2603,2,22,2,3.7612001156935624
1953,314,1,0,3.4,5.0,55,78,266,895,2,22,1,2.995732273553991
2745,2734,1,0,4.0,451.5,60,27,2990,1517,2,22,2,4.1588830833596715
8052,1186,1,0,4.0,96.0,67,78,628,832,2,22,2,2.995732273553991
4918,5824,1,0,2.9,57.0,55,78,266,2334,2,22,1,4.110873864173311
9813,5738,1,0,4.1,135.0,74,14,4073,343,2,22,2,2.995732273553991
3232,6066,1,0,3.7,73.0,67,78,266,2077,2,22,2,4.02535169073515
2733,2726,1,0,2.7,93.0,60,78,883,2662,2,22,1,3.7612001156935624
5007,2831,1,0,3.4,17.0,65,40,266,1492,2,22,1,3.5263605246161616
8852,7337,1,0,2.4,71.0,55,83,4380,1468,2,22,1,4.02535169073515
2789,7087,1,0,3.8,33.0,65,42,266,355,2,22,2,2.995732273553991
8482,3411,1,0,3.7,73.0,55,38,266,1194,2,22,2,3.5263605246161616
10375,3108,1,0,3.7,30.0,55,78,266,2608,2,22,2,3.5263605246161616
1818,6592,1,0,3.7,136.0,55,27,266,2254,2,22,2,3.9512437185814275
7034,6910,1,1,4.2,451.5,60,27,4765,1096,2,22,2,4.204692619390966
4859,8553,1,0,3.9,359.0,55,53,448,1194,2,22,2,3.7612001156935624
11404,865,1,0,4.8,391.0,86,40,1368,1194,2,22,2,3.9318256327243257
5640,1269,1,0,4.1,219.0,55,78,2038,2463,2,22,2,2.772588722239781
3390,7908,1,0,3.8,120.0,55,79,3584,1263,2,22,2,3.7612001156935624
7063,1467,1,0,3.4,36.0,67,40,266,260,2,22,1,3.9318256327243257
8230,2756,1,0,3.7,56.0,60,14,266,354,2,22,2,3.9318256327243257
3010,8726,1,0,3.6,9.0,60,78,266,2293,2,22,2,3.7612001156935624
3759,3834,1,0,3.0,36.0,55,90,266,1760,2,22,1,3.5263605246161616
